2207,853,Ⅶ-77,民间绣活（红安绣活）,传统美术,"2008
(第二批)",新增项目,湖北省红安县,红安县文化馆
2208,853,Ⅶ-77,民间绣活（阳新布贴）,传统美术,"2008
(第二批)",新增项目,湖北省阳新县,阳新县文化馆
2209,853,Ⅶ-77,民间绣活（夏布绣）,传统美术,"2014
(第四批)",扩展项目,江西省新余市,江西渝州绣坊有限公司
2210,853,Ⅶ-77,民间绣活（宁夏刺绣）,传统美术,"2021
(第五批)",扩展项目,宁夏回族自治区,宁夏回族自治区文化馆（宁夏回族自治区非物质文化遗产保护中心、宁夏回族自治区展览馆）
2211,854,Ⅶ-78,彝族（撒尼）刺绣,传统美术,"2008
(第二批)",新增项目,云南省石林彝族自治县,石林彝族自治县文化馆
2212,855,Ⅶ-79,维吾尔族刺绣,传统美术,"2008
(第二批)",新增项目,新疆维吾尔自治区哈密地区,哈密市文化馆
2213,856,Ⅶ-80,满族刺绣（岫岩满族民间刺绣）,传统美术,"2008
(第二批)",新增项目,辽宁省岫岩满族自治县,岫岩满族自治县文化馆
2214,856,Ⅶ-80,满族刺绣（锦州满族民间刺绣）,传统美术,"2008
(第二批)",新增项目,辽宁省锦州市古塔区,锦州市夏氏满族工艺发展有限公司
2215,856,Ⅶ-80,满族刺绣（长白山满族枕头顶刺绣）,传统美术,"2008
(第二批)",新增项目,吉林省通化市,通化师范学院
2216,856,Ⅶ-80,满族刺绣,传统美术,"2014
(第四批)",扩展项目,黑龙江省克东县,克东县北方满绣艺术研究所
2217,856,Ⅶ-80,满族刺绣,传统美术,"2014
(第四批)",扩展项目,黑龙江省牡丹江市,牡丹江渤海靺鞨文化发展有限公司
2218,856,Ⅶ-80,满族刺绣（宁安满族刺绣）,传统美术,"2021
(第五批)",扩展项目,黑龙江省牡丹江市宁安市,宁安市文化馆
2219,857,Ⅶ-81,蒙古族刺绣,传统美术,"2008
(第二批)",新增项目,新疆维吾尔自治区博湖县,博湖县非物质文化遗产保护中心
2220,857,Ⅶ-81,蒙古族刺绣,传统美术,"2014
(第四批)",扩展项目,内蒙古自治区苏尼特左旗,苏尼特左旗文化馆
2221,857,Ⅶ-81,蒙古族刺绣（图什业图刺绣）,传统美术,"2021
(第五批)",扩展项目,内蒙古自治区兴安盟科尔沁右翼中旗,科尔沁右翼中旗文化馆
2222,858,Ⅶ-82,柯尔克孜族刺绣,传统美术,"2008
(第二批)",新增项目,新疆维吾尔自治区温宿县,温宿县文化馆
2223,859,Ⅶ-83,哈萨克毡绣和布绣,传统美术,"2008
(第二批)",新增项目,新疆生产建设兵团农六师,新疆生产建设兵团第六师五家渠市文化体育广电和旅游局
2224,860,Ⅶ-84,料器（北京料器）,传统美术,"2008
(第二批)",新增项目,北京京城百工坊艺术品有限公司,北京兰香双龙商贸有限公司
2225,860,Ⅶ-84,料器（葡萄常料器）,传统美术,"2011
(第三批)",扩展项目,北京市东城区,北京市东城区东花市街道文化服务中心
2226,861,Ⅶ-85,瓯塑,传统美术,"2008
(第二批)",新增项目,浙江省温州市,浙江云艺装饰有限公司
2227,862,Ⅶ-86,砖塑（鄄城砖塑）,传统美术,"2008
(第二批)",新增项目,山东省鄄城县,鄄城县文物管理所（中国鲁锦博物馆）
2228,863,Ⅶ-87,灰塑,传统美术,"2008
(第二批)",新增项目,广东省广州市,广州市花都区文化馆
2229,864,Ⅶ-88,糖塑（丰县糖人贡）,传统美术,"2008
(第二批)",新增项目,江苏省徐州市丰县,丰县文化馆
2230,864,Ⅶ-88,糖塑（天门糖塑）,传统美术,"2008
(第二批)",新增项目,湖北省天门市,天门市群众艺术馆
2231,864,Ⅶ-88,糖塑（成都糖画）,传统美术,"2008
(第二批)",新增项目,四川省成都市,成都市锦江区文化馆
2232,865,Ⅶ-89,瓷板画,传统美术,"2008
(第二批)",新增项目,江西省南昌市,南昌瓷板画研究中心（南昌瓷板画艺术博物馆 ）
2233,866,Ⅶ-90,软木画,传统美术,"2008
(第二批)",新增项目,福建省福州市,福州西园软木画协会
2234,867,Ⅶ-91,镶嵌（彩石镶嵌）,传统美术,"2008
(第二批)",新增项目,浙江省温州市鹿城区,温州崇林斋工艺品有限公司
2235,867,Ⅶ-91,镶嵌（彩石镶嵌）,传统美术,"2008
(第二批)",新增项目,浙江省温州市瓯海区,温州市瓯海区文化馆
2236,867,Ⅶ-91,镶嵌（彩石镶嵌）,传统美术,"2008
(第二批)",新增项目,浙江省仙居县,仙居县非物质文化遗产保护中心
2237,867,Ⅶ-91,镶嵌（骨木镶嵌）,传统美术,"2008
(第二批)",新增项目,浙江省宁波市,宁波市鄞州紫林坊艺术馆
2238,867,Ⅶ-91,镶嵌（嵌瓷）,传统美术,"2008
(第二批)",新增项目,广东省汕头市,汕头市潮南区成田镇大寮嵌瓷工艺社
2239,867,Ⅶ-91,镶嵌（嵌瓷）,传统美术,"2008
(第二批)",新增项目,广东省普宁市,普宁市文化馆
2240,867,Ⅶ-91,镶嵌（潮州嵌瓷）,传统美术,"2011
(第三批)",扩展项目,广东省潮州市工艺美术研究院,潮州市工艺美术研究院
2241,868,Ⅶ-92,新会葵艺,传统美术,"2008
(第二批)",新增项目,广东省江门市新会区,新会区会城葵乡传统工艺品经营中心
2242,869,Ⅶ-93,传统插花,传统美术,"2008
(第二批)",新增项目,北京林业大学,北京林业大学
2243,870,Ⅶ-94,盆景技艺（扬派盆景技艺）,传统美术,"2008
(第二批)",新增项目,江苏省扬州市,扬州市瘦西湖风景区管理处
2244,870,Ⅶ-94,盆景技艺（扬派盆景技艺）,传统美术,"2008
(第二批)",新增项目,江苏省泰州市,泰州盆景研发中心
2245,870,Ⅶ-94,盆景技艺（徽派盆景技艺）,传统美术,"2008
(第二批)",新增项目,安徽省歙县,歙县徽派盆景协会
2246,870,Ⅶ-94,盆景技艺（英石假山盆景技艺）,传统美术,"2008
(第二批)",新增项目,广东省英德市,英德市奇石协会
2247,870,Ⅶ-94,盆景技艺（苏派盆景技艺）,传统美术,"2011
(第三批)",扩展项目,江苏省苏州市,苏州市虎丘山风景名胜区管理处
2248,870,Ⅶ-94,盆景技艺（川派盆景技艺）,传统美术,"2011
(第三批)",扩展项目,四川省盆景艺术家协会,四川省盆景协会
2249,870,Ⅶ-94,盆景技艺（如皋盆景）,传统美术,"2014
(第四批)",扩展项目,江苏省如皋市,如皋市花木盆景产业联合会
2250,871,Ⅶ-95,布老虎（黎侯虎）,传统美术,"2008
(第二批)",新增项目,山西省黎城县,黎城县人民文化馆
2251,872,Ⅶ-96,建筑彩绘（白族民居彩绘）,传统美术,"2008
(第二批)",新增项目,云南省大理市,大理市非物质文化遗产保护管理所
2252,872,Ⅶ-96,建筑彩绘（陕北匠艺丹青）,传统美术,"2008
(第二批)",新增项目,陕西省,陕西省非物质文化遗产研究会
2253,872,Ⅶ-96,建筑彩绘（炕围画）,传统美术,"2008
(第二批)",新增项目,山西省襄垣县,襄垣县非物质文化遗产保护协会
2254,872,Ⅶ-96,建筑彩绘（传统地仗彩画）,传统美术,"2011
(第三批)",扩展项目,辽宁省沈阳市,沈阳市泰然古建筑维修学校
2255,872,Ⅶ-96,建筑彩绘（北京建筑彩绘）,传统美术,"2021
(第五批)",扩展项目,北京市西城区,北京市园林古建工程有限公司
2256,872,Ⅶ-96,建筑彩绘（中卫建筑彩绘）,传统美术,"2021
(第五批)",扩展项目,宁夏回族自治区中卫市,宁夏艺轩古建筑工程有限公司
2257,1154,Ⅶ-97,棕编（新繁棕编）,传统美术,"2011
(第三批)",新增项目,四川省成都市新都区,成都市新都区文化馆
2258,1155,Ⅶ-98,苗画,传统美术,"2011
(第三批)",新增项目,湖南省保靖县,保靖县非物质文化遗产保护中心
2259,1156,Ⅶ-99,嘉兴灶头画,传统美术,"2011
(第三批)",新增项目,浙江省嘉兴市,嘉兴市文化馆
2260,1157,Ⅶ-100,永春纸织画,传统美术,"2011
(第三批)",新增项目,福建省永春县,永春县美术家协会
2261,1158,Ⅶ-101,平遥纱阁戏人,传统美术,"2011
(第三批)",新增项目,山西省平遥县,平遥县非物质文化遗产保护中心
2262,1159,Ⅶ-102,清徐彩门楼,传统美术,"2011
(第三批)",新增项目,山西省清徐县,清徐县文化馆
2263,1160,Ⅶ-103,上海绒绣,传统美术,"2011
(第三批)",新增项目,上海市浦东新区,上海黎辉绒绣文化发展有限公司
2264,1161,Ⅶ-104,宁波金银彩绣,传统美术,"2011
(第三批)",新增项目,浙江省宁波市鄞州区,宁波金银彩绣有限公司
2265,1162,Ⅶ-105,瑶族刺绣,传统美术,"2011
(第三批)",新增项目,广东省乳源瑶族自治县,乳源瑶族自治县文化馆（乳源瑶族自治县非物质文化遗产保护中心）
2266,1163,Ⅶ-106,藏族编织、挑花刺绣工艺,传统美术,"2011
(第三批)",新增项目,四川省阿坝藏族羌族自治州,阿坝藏族羌族自治州藏族传统编织挑花刺绣协会
2267,1164,Ⅶ-107,侗族刺绣,传统美术,"2011
(第三批)",新增项目,贵州省锦屏县,锦屏县非物质文化遗产保护中心
2268,1165,Ⅶ-108,锡伯族刺绣,传统美术,"2011
(第三批)",新增项目,新疆维吾尔自治区察布查尔锡伯自治县,察布查尔锡伯自治县文化馆
2269,1166,Ⅶ-109,宁波泥金彩漆,传统美术,"2011
(第三批)",新增项目,浙江省宁海县,宁波东方艺术品有限公司
2270,1314,Ⅶ-110,京绣,传统美术,"2014
(第四批)",新增项目,北京市房山区,北京京都绣娘手工艺品专业合作社
2271,1314,Ⅶ-110,京绣,传统美术,"2014
(第四批)",新增项目,河北省定兴县,定兴县燕都刺绣工艺品制造有限公司
2272,1314,Ⅶ-110,京绣（北京补绣）,传统美术,"2021
(第五批)",扩展项目,北京市朝阳区,北京工美集团有限责任公司
2273,1315,Ⅶ-111,布糊画,传统美术,"2014
(第四批)",新增项目,河北省丰宁满族自治县,丰宁满族自治县非物质文化遗产保护中心
2274,1316,Ⅶ-112,抽纱（汕头抽纱）,传统美术,"2014
(第四批)",新增项目,广东省汕头市,中国抽纱汕头进出口有限公司
2275,1316,Ⅶ-112,抽纱（潮州抽纱）,传统美术,"2014
(第四批)",新增项目,广东省潮州市,潮州市抽纱公司
2276,1317,Ⅶ-113,水陆画,传统美术,"2014
(第四批)",新增项目,河北省广平县,广平县文化馆
2277,1318,Ⅶ-114,毕摩绘画,传统美术,"2014
(第四批)",新增项目,四川省美姑县,美姑县文化馆
2278,1319,Ⅶ-115,彩砂坛城绘制,传统美术,"2014
(第四批)",新增项目,西藏自治区日喀则市,日喀则市扎什伦布寺管理委员会
2279,1320,Ⅶ-116,琥珀雕刻,传统美术,"2014
(第四批)",新增项目,辽宁省抚顺市,抚顺琥珀泉艺术品有限公司
2280,1321,Ⅶ-117,传统玩具（郯城木旋玩具）,传统美术,"2014
(第四批)",新增项目,山东省郯城县,郯城县文化馆
2281,1322,Ⅶ-118,蒙古文书法,传统美术,"2014
(第四批)",新增项目,内蒙古自治区,内蒙古自治区非物质文化遗产保护中心
2282,1323,Ⅶ-119,满文、锡伯文书法,传统美术,"2014
(第四批)",新增项目,新疆维吾尔自治区乌鲁木齐市,察布查尔锡伯自治县文化馆
2283,1324,Ⅶ-120,刻铜（杜氏刻铜）,传统美术,"2014
(第四批)",新增项目,安徽省阜阳市,安徽杜氏刻铜艺术有限公司
2284,1324,Ⅶ-120,刻铜（饶阳刻铜）,传统美术,"2021
(第五批)",扩展项目,河北省衡水市饶阳县,饶阳县文化馆
2285,1324,Ⅶ-120,刻铜（贵溪錾铜雕刻）,传统美术,"2021
(第五批)",扩展项目,江西省鹰潭市贵溪市,江西中鼎金属工艺有限公司
2286,1325,Ⅶ-121,错金银,传统美术,"2014
(第四批)",新增项目,福建省莆田市涵江区,华昌珠宝有限公司
2287,1325,Ⅶ-121,错金银,传统美术,"2014
(第四批)",新增项目,新疆维吾尔自治区乌鲁木齐市天山区,乌鲁木齐市天山区文化馆
2288,1326,Ⅶ-122,赏石艺术,传统美术,"2014
(第四批)",新增项目,中国观赏石协会,中国观赏石协会
2289,1471,Ⅶ-123,藤编（怀远藤编）,传统美术,"2021
(第五批)",新增项目,四川省成都市崇州市,崇州市文化馆
2290,1471,Ⅶ-123,藤编（汉中藤编）,传统美术,"2021
(第五批)",新增项目,陕西省汉中市南郑区,汉中市南郑区文化馆
2291,1472,Ⅶ-124,蒙古族唐卡（马鬃绕线堆绣唐卡）,传统美术,"2021
(第五批)",新增项目,内蒙古自治区阿拉善盟阿拉善左旗,阿拉善左旗文化馆
2292,1473,Ⅶ-125,烙画（南阳烙画）,传统美术,"2021
(第五批)",新增项目,河南省南阳市卧龙区,南阳市烙画厂
2293,1474,Ⅶ-126,毛绣（察哈尔毛绣）,传统美术,"2021
(第五批)",新增项目,内蒙古自治区乌兰察布市察哈尔右翼后旗,察右后旗文化馆（美术馆）
2294,1475,Ⅶ-127,发绣（东台发绣）,传统美术,"2021
(第五批)",新增项目,江苏省盐城市东台市,东台市发绣协会
2295,1475,Ⅶ-127,发绣（温州发绣）,传统美术,"2021
(第五批)",新增项目,浙江省温州市鹿城区,温州市发绣研究所
2296,1476,Ⅶ-128,厦门珠绣,传统美术,"2021
(第五批)",新增项目,福建省厦门市,厦门正人珠绣技艺传习所
2297,1477,Ⅶ-129,鲁绣,传统美术,"2021
(第五批)",新增项目,山东省,山东省工艺美术协会
2298,1478,Ⅶ-130,彝族刺绣（凉山彝族刺绣）,传统美术,"2021
(第五批)",新增项目,四川省凉山彝族自治州,凉山彝族自治州非物质文化遗产保护中心
2299,1479,Ⅶ-131,布依族刺绣,传统美术,"2021
(第五批)",新增项目,贵州省黔西南布依族苗族自治州,黔西南州民族文化中心（黔西南州非物质文化遗产保护中心、黔西南州文物保护中心）
2300,1480,Ⅶ-132,藏族刺绣（贵南藏族刺绣）,传统美术,"2021
(第五批)",新增项目,青海省海南藏族自治州贵南县,贵南县文化馆
2301,1481,Ⅶ-133,哈萨克族刺绣,传统美术,"2021
(第五批)",新增项目,新疆维吾尔自治区昌吉回族自治州木垒哈萨克自治县,木垒哈萨克自治县文化馆
2302,1482,Ⅶ-134,水晶雕刻（东海水晶雕刻）,传统美术,"2021
(第五批)",新增项目,江苏省连云港市东海县,江苏省水晶文化研究会
2303,1483,Ⅶ-135,瓷刻（大丰瓷刻）,传统美术,"2021
(第五批)",新增项目,江苏省盐城市大丰区,盐城市大丰区瓷刻世家工艺厂
2304,1484,Ⅶ-136,竹根雕（象山竹根雕）,传统美术,"2021
(第五批)",新增项目,浙江省宁波市象山县,象山德和根艺美术馆
2305,1485,Ⅶ-137,贝雕（北海贝雕）,传统美术,"2021
(第五批)",新增项目,广西壮族自治区北海市,北海市恒兴珠宝有限责任公司
2306,1486,Ⅶ-138,骨角雕（合浦角雕）,传统美术,"2021
(第五批)",新增项目,广西壮族自治区北海市合浦县,合浦金蝠角雕厂
2307,1487,Ⅶ-139,皮艺（蒙古族皮艺）,传统美术,"2021
(第五批)",新增项目,内蒙古自治区呼和浩特市,呼和浩特市非物质文化遗产保护中心
2308,351,Ⅷ-1,宜兴紫砂陶制作技艺,传统技艺,"2006
(第一批)",新增项目,江苏省宜兴市,宜兴市陶瓷行业协会
2309,352,Ⅷ-2,界首彩陶烧制技艺,传统技艺,"2006
(第一批)",新增项目,安徽省界首市,界首市文化馆
2310,353,Ⅷ-3,石湾陶塑技艺,传统技艺,"2006
(第一批)",新增项目,广东省佛山市,佛山市禅城区博物馆（佛山市禅城区非物质文化遗产保护中心）
2311,354,Ⅷ-4,黎族原始制陶技艺,传统技艺,"2006
(第一批)",新增项目,海南省昌江黎族自治县,昌江黎族自治县文化馆
2312,355,Ⅷ-5,傣族慢轮制陶技艺,传统技艺,"2006
(第一批)",新增项目,云南省西双版纳傣族自治州,西双版纳傣族自治州文化馆
2313,356,Ⅷ-6,维吾尔族模制法土陶烧制技艺,传统技艺,"2006
(第一批)",新增项目,新疆维吾尔自治区英吉沙县,英吉沙县文化馆
2314,356,Ⅷ-6,维吾尔族模制法土陶烧制技艺,传统技艺,"2006
(第一批)",新增项目,新疆维吾尔自治区喀什市,喀什市文化馆
2315,356,Ⅷ-6,维吾尔族模制法土陶烧制技艺,传统技艺,"2006
(第一批)",新增项目,新疆维吾尔自治区吐鲁番地区,新疆大漠土艺馆
2316,356,Ⅷ-6,维吾尔族模制法土陶烧制技艺,传统技艺,"2008
(第二批)",扩展项目,新疆生产建设兵团,新疆生产建设兵团第三师图木舒克市文化体育广电和旅游局
2317,357,Ⅷ-7,景德镇手工制瓷技艺,传统技艺,"2006
(第一批)",新增项目,江西省景德镇市,景德镇市手工制瓷技艺研究保护中心
2318,358,Ⅷ-8,耀州窑陶瓷烧制技艺,传统技艺,"2006
(第一批)",新增项目,陕西省铜川市,铜川市陶瓷研究所
2319,359,Ⅷ-9,龙泉青瓷烧制技艺,传统技艺,"2006
(第一批)",新增项目,浙江省龙泉市,龙泉市非物质文化遗产保护中心
2320,360,Ⅷ-10,磁州窑烧制技艺,传统技艺,"2006
(第一批)",新增项目,河北省峰峰矿区,邯郸市峰峰矿区文化馆
2321,361,Ⅷ-11,德化瓷烧制技艺,传统技艺,"2006
(第一批)",新增项目,福建省德化县,德化县文化馆
2322,362,Ⅷ-12,澄城尧头陶瓷烧制技艺,传统技艺,"2006
(第一批)",新增项目,陕西省澄城县,澄城县文化馆
2323,363,Ⅷ-13,南京云锦木机妆花手工织造技艺,传统技艺,"2006
(第一批)",新增项目,江苏省南京市,南京云锦研究所有限公司
2324,363,Ⅷ-13,南京云锦木机妆花手工织造技艺,传统技艺,"2011
(第三批)",扩展项目,江苏汉唐织锦科技有限公司,江苏汉唐织锦科技有限公司
2325,364,Ⅷ-14,宋锦织造技艺,传统技艺,"2006
(第一批)",新增项目,江苏省苏州市,苏州丝绸博物馆
2326,365,Ⅷ-15,苏州缂丝织造技艺,传统技艺,"2006
(第一批)",新增项目,江苏省苏州市,苏州王金山大师缂丝工作室有限公司
2327,366,Ⅷ-16,蜀锦织造技艺,传统技艺,"2006
(第一批)",新增项目,四川省成都市,成都蜀锦织绣有限责任公司
2328,367,Ⅷ-17,乌泥泾手工棉纺织技艺,传统技艺,"2006
(第一批)",新增项目,上海市徐汇区,上海市徐汇区华泾镇人民政府
2329,368,Ⅷ-18,土家族织锦技艺,传统技艺,"2006
(第一批)",新增项目,湖南省湘西土家族苗族自治州,湘西土家族苗族自治州非物质文化遗产保护中心
2330,369,Ⅷ-19,黎族传统纺染织绣技艺,传统技艺,"2006
(第一批)",新增项目,海南省五指山市,五指山市文化馆
2331,369,Ⅷ-19,黎族传统纺染织绣技艺,传统技艺,"2006
(第一批)",新增项目,海南省白沙黎族自治县,海南省白沙黎族自治县文化馆
2332,369,Ⅷ-19,黎族传统纺染织绣技艺,传统技艺,"2006
(第一批)",新增项目,海南省保亭黎族苗族自治县,保亭黎族苗族自治县文化馆
2333,369,Ⅷ-19,黎族传统纺染织绣技艺,传统技艺,"2006
(第一批)",新增项目,海南省乐东黎族自治县,乐东黎族自治县文化馆
2334,369,Ⅷ-19,黎族传统纺染织绣技艺,传统技艺,"2006
(第一批)",新增项目,海南省东方市,东方市文化馆
2335,370,Ⅷ-20,壮族织锦技艺,传统技艺,"2006
(第一批)",新增项目,广西壮族自治区靖西县,靖西市文化馆
2336,371,Ⅷ-21,藏族邦典、卡垫织造技艺,传统技艺,"2006
(第一批)",新增项目,西藏自治区山南地区,贡嘎县文化局（文物局）
2337,371,Ⅷ-21,藏族邦典、卡垫织造技艺,传统技艺,"2006
(第一批)",新增项目,西藏自治区日喀则地区,江孜县文化和旅游局
2338,372,Ⅷ-22,加牙藏族织毯技艺,传统技艺,"2006
(第一批)",新增项目,青海省湟中县,湟中县文化馆
2339,373,Ⅷ-23,维吾尔族花毡、印花布织染技艺,传统技艺,"2006
(第一批)",新增项目,新疆维吾尔自治区吐鲁番地区,新疆大漠土艺馆
2340,373,Ⅷ-23,花毡、印花布织染技艺,传统技艺,"2008
(第二批)",扩展项目,新疆维吾尔自治区且末县,且末县文化馆
2341,373,Ⅷ-23,花毡、印花布织染技艺,传统技艺,"2008
(第二批)",扩展项目,新疆维吾尔自治区塔城地区,伊犁哈萨克自治州塔城地区文化馆
2342,373,Ⅷ-23,花毡、印花布织染技艺,传统技艺,"2008
(第二批)",扩展项目,新疆维吾尔自治区英吉沙县,英吉沙县文化馆
2343,374,Ⅷ-24,南通蓝印花布印染技艺,传统技艺,"2006
(第一批)",新增项目,江苏省南通市,南通蓝印花布艺术馆
2344,374,Ⅷ-24,蓝印花布印染技艺,传统技艺,"2008
(第二批)",扩展项目,湖南省凤凰县,凤凰县非物质文化遗产保护中心
2345,374,Ⅷ-24,蓝印花布印染技艺,传统技艺,"2008
(第二批)",扩展项目,湖南省邵阳县,邵阳县文化馆
2346,374,Ⅷ-24,蓝印花布印染技艺 ,传统技艺,"2014
(第四批)",扩展项目,浙江省桐乡市 ,桐乡市文化馆（桐乡市金仲华纪念馆、桐乡市非物质文化遗产保护中心）
2347,375,Ⅷ-25,苗族蜡染技艺,传统技艺,"2006
(第一批)",新增项目,贵州省丹寨县,丹寨县非物质文化遗产保护中心
2348,375,Ⅷ-25,蜡染技艺,传统技艺,"2008
(第二批)",扩展项目,贵州省安顺市,安顺市文化馆（安顺市文化艺术培训中心）
2349,375,Ⅷ-25,蜡染技艺（苗族蜡染技艺）,传统技艺,"2011
(第三批)",扩展项目,四川省珙县,珙县文物管理所（珙县非物质文化遗产保护中心）
2350,375,Ⅷ-25,蜡染技艺（黄平蜡染技艺）,传统技艺,"2011
(第三批)",扩展项目,贵州省黄平县,黄平县非物质文化遗产保护中心
2351,375,Ⅷ-25,蜡染技艺（织金苗族蜡染）,传统技艺,"2021
(第五批)",扩展项目,贵州省毕节市织金县,织金县文化馆
2352,376,Ⅷ-26,白族扎染技艺,传统技艺,"2006
(第一批)",新增项目,云南省大理市,大理市非物质文化遗产保护管理所
2353,376,Ⅷ-26,扎染技艺（自贡扎染技艺）,传统技艺,"2008
(第二批)",扩展项目,四川省自贡市,自贡市扎染工艺有限公司
2354,377,Ⅷ-27,香山帮传统建筑营造技艺,传统技艺,"2006
(第一批)",新增项目,江苏省苏州市,苏州香山工坊建设投资发展有限公司
2355,378,Ⅷ-28,客家土楼营造技艺,传统技艺,"2006
(第一批)",新增项目,福建省龙岩市,龙岩市永定区文化馆
2356,378,Ⅷ-28,客家土楼营造技艺,传统技艺,"2011
(第三批)",扩展项目,福建省南靖县,南靖县土楼管理委员会
2357,378,Ⅷ-28,客家土楼营造技艺,传统技艺,"2011
(第三批)",扩展项目,福建省华安县,福建省华安县文化馆
2358,378,Ⅷ-28,客家民居营造技艺（赣南客家围屋营造技艺） ,传统技艺,"2014
(第四批)",扩展项目,江西省龙南县,江西省龙南县文化馆
2359,379,Ⅷ-29,景德镇传统瓷窑作坊营造技艺,传统技艺,"2006
(第一批)",新增项目,江西省,景德镇市手工制瓷技艺研究保护中心
2360,380,Ⅷ-30,侗族木构建筑营造技艺,传统技艺,"2006
(第一批)",新增项目,广西壮族自治区柳州市,柳州市群众艺术馆
2361,380,Ⅷ-30,侗族木构建筑营造技艺,传统技艺,"2006
(第一批)",新增项目,广西壮族自治区三江侗族自治县,三江侗族自治县非物质文化遗产保护与发展中心
2362,380,Ⅷ-30,侗族木构建筑营造技艺,传统技艺,"2008
(第二批)",扩展项目,贵州省黎平县,黎平县文化馆
2363,380,Ⅷ-30,侗族木构建筑营造技艺,传统技艺,"2008
(第二批)",扩展项目,贵州省从江县,从江县非物质文化遗产保护中心
2364,380,Ⅷ-30,侗族木构建筑营造技艺（通道侗族木构建筑营造技艺）,传统技艺,"2021
(第五批)",扩展项目,湖南省怀化市通道侗族自治县,通道侗族自治县非物质文化遗产保护中心
2365,381,Ⅷ-31,苗寨吊脚楼营造技艺,传统技艺,"2006
(第一批)",新增项目,贵州省雷山县,雷山县非物质文化遗产保护中心
2366,382,Ⅷ-32,苏州御窑金砖制作技艺,传统技艺,"2006
(第一批)",新增项目,江苏省苏州市,苏州陆慕御窑金砖厂
2367,383,Ⅷ-33,苗族芦笙制作技艺,传统技艺,"2006
(第一批)",新增项目,贵州省雷山县,雷山县非物质文化遗产保护中心
2368,383,Ⅷ-33,苗族芦笙制作技艺,传统技艺,"2006
(第一批)",新增项目,云南省大关县,云南省大关县文化馆
2369,384,Ⅷ-34,玉屏箫笛制作技艺,传统技艺,"2006
(第一批)",新增项目,贵州省玉屏侗族自治县,玉屏侗族自治县文化馆（玉屏侗族自治县民族文化艺术团）
2370,385,Ⅷ-35,阳城生铁冶铸技艺,传统技艺,"2006
(第一批)",新增项目,山西省阳城县,阳城县文化馆
2371,385,Ⅷ-35,生铁冶铸技艺（干模铸造技艺）,传统技艺,"2008
(第二批)",扩展项目,河北省泊头市,泊头市文化馆
2372,385,Ⅷ-35,生铁冶铸技艺 ,传统技艺,"2014
(第四批)",扩展项目,甘肃省永靖县 ,永靖县文化馆
2373,386,Ⅷ-36,南京金箔锻制技艺,传统技艺,"2006
(第一批)",新增项目,江苏省南京市,南京金线金箔总厂
2374,387,Ⅷ-37,龙泉宝剑锻制技艺,传统技艺,"2006
(第一批)",新增项目,浙江省龙泉市,龙泉市非物质文化遗产保护中心
2375,387,Ⅷ-37,宝剑锻制技艺（棠溪宝剑锻制技艺） ,传统技艺,"2014
(第四批)",扩展项目,河南省西平县 ,河南棠溪宝剑集团有限公司
2376,388,Ⅷ-38,张小泉剪刀锻制技艺,传统技艺,"2006
(第一批)",新增项目,浙江省杭州市,杭州张小泉集团有限公司
2377,388,Ⅷ-38,剪刀锻制技艺（王麻子剪刀锻制技艺）,传统技艺,"2008
(第二批)",扩展项目,北京市,北京栎昌王麻子工贸有限公司
2378,389,Ⅷ-39,芜湖铁画锻制技艺,传统技艺,"2006
(第一批)",新增项目,安徽省芜湖市,芜湖铁画协会
2379,390,Ⅷ-40,苗族银饰锻制技艺,传统技艺,"2006
(第一批)",新增项目,湖南省凤凰县,凤凰县传承民族工艺有限责任公司
2380,390,Ⅷ-40,苗族银饰锻制技艺,传统技艺,"2006
(第一批)",新增项目,贵州省雷山县,雷山县非物质文化遗产保护中心
2381,390,Ⅷ-40,银饰制作技艺（彝族银饰制作技艺）,传统技艺,"2008
(第二批)",扩展项目,四川省布拖县,布拖县文化馆
2382,390,Ⅷ-40,银饰制作技艺（苗族银饰制作技艺）,传统技艺,"2008
(第二批)",扩展项目,贵州省黄平县,黄平县非物质文化遗产保护中心
2383,390,Ⅷ-40,银饰锻制技艺（苗族银饰锻制技艺）,传统技艺,"2011
(第三批)",扩展项目,贵州省台江县,台江县非物质文化遗产保护中心
2384,390,Ⅷ-40,银饰锻制技艺（畲族银器制作技艺）,传统技艺,"2011
(第三批)",扩展项目,福建省福安市,福安市珍华堂畲族银器技术研究所
2385,390,Ⅷ-40,银饰锻制技艺（苗族银饰锻制技艺）,传统技艺,"2011
(第三批)",扩展项目,贵州省剑河县,剑河县文化馆
2386,390,Ⅷ-40,银饰锻制技艺（畲族银器锻制技艺） ,传统技艺,"2014
(第四批)",扩展项目,福建省宁德市,福建盈盛号金银饰品有限公司
2387,390,Ⅷ-40,银饰锻制技艺（鹤庆银器锻制技艺） ,传统技艺,"2014
(第四批)",扩展项目,云南省鹤庆县 ,鹤庆县文化馆
2388,391,Ⅷ-41,阿昌族户撒刀锻制技艺,传统技艺,"2006
(第一批)",新增项目,云南省陇川县,陇川县文化馆
2389,392,Ⅷ-42,保安族腰刀锻制技艺,传统技艺,"2006
(第一批)",新增项目,甘肃省积石山保安族东乡族撒拉族自治县,积石山保安族东乡族撒拉族自治县文化馆
2390,393,Ⅷ-43,景泰蓝制作技艺,传统技艺,"2006
(第一批)",新增项目,北京市崇文区,北京市珐琅厂有限责任公司
